Arrest Date,Time,Area Name,Age,Sex Code,Descent Code,Arrest Type Code,Charge Description,lat,long,disp_0.5_mile,disp_1_mile,school_0.5_mile,school_1_mile
2016-05-28,40.0,Rampart,28,M,H,I,possess 28.5 grams or less of marijuana,34.0624,-118.2813,1,3,9,30
2016-05-28,530.0,Van Nuys,26,M,H,M,possess 28.5 grams or less of marijuana**,34.1827,-118.4531,1,1,3,8
2016-05-28,1230.0,Southwest,35,M,B,F,transport/sell/furnish/etc marijuana,33.9993,-118.3244,0,0,4,12
2016-05-29,1100.0,Rampart,47,M,H,I,possess 28.5 grams or less of marijuana,34.0573,-118.2763,1,4,8,27
2016-05-29,920.0,West LA,49,M,H,M,poss of more than 28.5 grams of marijuana,34.0352,-118.4387,3,6,3,5
2016-05-29,1530.0,Wilshire,18,M,B,M,minor poss 28.5+ grams marijuana/school,34.0761,-118.3766,1,3,1,1
2016-05-29,1840.0,Pacific,38,M,H,M,possess 28.5 grams or less of marijuana,33.9618,-118.4527,0,0,0,0
2016-05-29,1528.0,West LA,21,M,B,F,transport/sell/furnish/etc marijuana,34.0453,-118.4329,2,6,1,5
2016-05-30,1645.0,Central,20,M,B,F,possession marijuana for sale,34.0327,-118.2683,6,13,6,15
2016-05-31,1810.0,Southeast,27,M,B,F,transport/sell/furnish/etc marijuana,33.9399,-118.2848,1,2,2,12
2016-05-31,1940.0,Southeast,29,M,H,F,possession marijuana for sale,33.9493,-118.263,0,0,4,13
2016-06-01,1730.0,Pacific,51,M,H,F,possession marijuana for sale,33.9695,-118.4606,0,0,0,1
2016-06-01,1535.0,Central,21,M,B,F,transport/sell/furnish/etc marijuana,34.0327,-118.2683,6,13,6,15
2016-06-01,1545.0,Topanga,45,M,W,F,possession marijuana for sale,34.2061,-118.5809,0,0,1,8
2016-06-01,1715.0,Hollywood,35,M,W,F,possession marijuana for sale,34.0987,-118.3337,2,4,2,6
2016-06-01,2345.0,Newton,28,M,H,F,transport/sell/furnish/etc marijuana,34.0102,-118.2653,1,3,9,21
2016-06-01,1715.0,Hollywood,35,M,W,F,possession marijuana for sale,34.0902,-118.3136,2,5,5,11
2016-06-01,130.0,West LA,39,M,W,I,possess 28.5 grams or less of marijuana,34.0473,-118.4768,0,0,1,3
2016-06-01,1915.0,Devonshire,34,M,W,F,possession marijuana for sale,34.2246,-118.5361,0,0,1,9
2016-06-02,920.0,Mission,18,M,H,M,possess 28.5 grams or less of marijuana**,34.2319,-118.4698,0,0,3,15
2016-06-02,1830.0,Mission,34,M,H,F,possession marijuana for sale,34.3049,-118.4756,0,0,0,2
2016-06-02,1830.0,Mission,25,M,B,F,possession marijuana for sale,34.303,-118.4778,0,0,0,1
2016-06-02,1830.0,Mission,40,M,H,F,transport/sell/furnish/etc marijuana,34.3049,-118.4756,0,0,0,2
2016-06-02,1625.0,Pacific,37,M,W,F,transport/sell/furnish/etc marijuana,33.989,-118.4755,1,3,1,3
2016-06-02,1530.0,Pacific,23,M,B,F,transport/sell/furnish/etc marijuana,33.9922,-118.4776,1,4,1,2
2016-06-02,1125.0,Hollenbeck,17,M,H,M,minor poss 28.5+ grams marijuana/school,34.0831,-118.2119,0,2,5,12
2016-06-03,1650.0,77th Street,38,M,B,F,transport/sell/furnish/etc marijuana,33.9664,-118.309,0,0,0,7
2016-06-03,1540.0,77th Street,47,M,B,F,transport/sell/furnish/etc marijuana,33.9638,-118.2629,0,1,5,16
2016-06-03,2115.0,Van Nuys,31,M,H,F,possession marijuana for sale,34.1849,-118.4662,0,1,1,5
2016-06-04,915.0,N Hollywood,22,M,B,M,possess 28.5 grams or less of marijuana**,34.1577,-118.3757,0,3,0,7
2016-06-04,2045.0,Foothill,31,M,H,F,transport/sell/furnish/etc marijuana,34.2178,-118.373,0,2,1,5
2016-06-04,1800.0,Central,39,M,B,M,possess 28.5 grams or less of marijuana,34.0359,-118.2344,1,9,2,5
2016-06-06,1500.0,Hollenbeck,14,F,H,F,transport/sell/furnish/etc marijuana,34.0812,-118.2032,0,1,4,11
2016-06-06,1500.0,Hollenbeck,16,M,H,F,transport/sell/furnish/etc marijuana,34.0812,-118.2032,0,1,4,11
2016-06-06,2330.0,Pacific,24,M,W,M,poss of more than 28.5 grams of marijuana,33.988,-118.474,1,2,1,4
2016-06-07,1945.0,West LA,30,M,W,I,possess 28.5 grams or less of marijuana,34.0324,-118.4537,0,3,0,4
2016-06-07,1800.0,Foothill,19,F,H,I,possess 28.5 grams or less of marijuana,34.2588,-118.4321,0,0,1,8
2016-06-07,1800.0,Northeast,32,M,H,F,transport/sell/furnish/etc marijuana,34.1178,-118.2488,0,0,3,6
2016-06-07,1700.0,77th Street,59,M,B,F,transport/sell/furnish/etc marijuana,33.9933,-118.3138,0,2,2,7
2016-06-07,1645.0,Foothill,29,M,H,F,transport/sell/furnish/etc marijuana,34.2588,-118.4321,0,0,1,8
2016-06-07,1700.0,77th Street,45,M,B,F,transport/sell/furnish/etc marijuana,33.9933,-118.3138,0,2,2,7
2016-06-07,1700.0,77th Street,55,M,B,F,transport/sell/furnish/etc marijuana,33.9933,-118.3138,0,2,2,7
2016-06-07,1800.0,Olympic,35,M,W,M,possess 28.5 grams or less of marijuana**,34.0578,-118.2929,1,3,9,20
2016-06-07,940.0,West LA,42,M,W,M,poss of more than 28.5 grams of marijuana,34.054,-118.3795,0,0,0,4
2016-06-07,650.0,Central,55,M,B,F,transport/sell/furnish/etc marijuana,34.046,-118.2493,6,12,0,4
2016-06-07,800.0,Van Nuys,38,M,B,I,possess 28.5 grams or less of marijuana,34.1576,-118.4225,0,0,1,3
2016-06-08,1300.0,Harbor,35,M,O,F,unlawfully plant/cultivate/etc marijuana,33.7869,-118.3015,0,0,1,4
2016-06-08,1315.0,Harbor,60,M,W,F,unlawfully plant/cultivate/etc marijuana,33.7869,-118.3015,0,0,1,4
2016-06-08,1300.0,Harbor,27,M,W,F,unlawfully plant/cultivate/etc marijuana,33.7869,-118.3015,0,0,1,4
2016-06-08,1300.0,Harbor,32,M,W,F,unlawfully plant/cultivate/etc marijuana,33.7869,-118.3015,0,0,1,4
2016-06-08,2335.0,Topanga,60,M,B,I,possess 28.5 grams or less of marijuana,34.1865,-118.6017,1,1,0,3
2016-06-08,1740.0,77th Street,53,M,B,F,possession marijuana for sale,33.9727,-118.285,0,1,3,13
2016-06-08,1800.0,Southwest,56,M,B,F,possession marijuana for sale,34.0042,-118.3315,0,0,2,11
2016-06-08,1300.0,Harbor,33,M,W,F,unlawfully plant/cultivate/etc marijuana,33.7869,-118.3015,0,0,1,4
2016-06-08,2205.0,West Valley,28,M,B,F,possession marijuana for sale,34.18,-118.536,0,0,1,7
2016-06-08,1300.0,Harbor,39,M,W,F,unlawfully plant/cultivate/etc marijuana,33.7866,-118.3044,0,0,1,4
2016-06-08,1630.0,Foothill,59,M,W,F,transport/sell/furnish/etc marijuana,34.2648,-118.4385,0,0,3,6
2016-06-08,1300.0,77th Street,28,M,B,F,transport/sell/furnish/etc marijuana,33.9713,-118.2739,0,1,4,12
2016-06-08,745.0,77th Street,25,M,B,F,possession marijuana for sale,33.9709,-118.3014,0,0,1,9
2016-06-09,1900.0,Olympic,30,F,B,F,transport/sell/furnish/etc marijuana,34.0418,-118.309,1,1,3,13
2016-06-09,1900.0,Olympic,32,M,B,F,transport/sell/furnish/etc marijuana,34.0418,-118.309,1,1,3,13
2016-06-09,1900.0,Olympic,23,F,B,F,transport/sell/furnish/etc marijuana,34.0418,-118.309,1,1,3,13
2016-06-12,1130.0,Foothill,60,M,W,M,poss of more than 28.5 grams of marijuana,34.2173,-118.3835,0,0,1,5
2016-06-12,1635.0,77th Street,32,M,H,F,unlawfully plant/cultivate/etc marijuana,33.9638,-118.2629,0,1,5,16
2016-06-13,2230.0,Newton,21,M,H,M,possess 28.5 grams or less of marijuana,34.0002,-118.2718,0,2,4,20
2016-06-13,2230.0,Newton,22,M,H,M,possess 28.5 grams or less of marijuana,34.0011,-118.2718,0,2,3,21
2016-06-13,2230.0,Newton,21,M,H,M,possess 28.5 grams or less of marijuana,34.0002,-118.2718,0,2,4,20
2016-06-14,220.0,Devonshire,24,M,H,M,possess 28.5 grams or less of marijuana,34.2356,-118.4741,0,0,3,11
2016-06-14,1720.0,Pacific,18,M,B,I,possess 28.5 grams or less of marijuana,33.9892,-118.4751,1,3,1,4
2016-06-14,915.0,Pacific,54,M,W,F,unlawfully plant/cultivate/etc marijuana,33.9493,-118.3725,0,0,1,1
2016-06-15,1500.0,West LA,27,F,W,F,possession marijuana for sale,34.0756,-118.4683,0,0,0,1
2016-06-15,1805.0,Olympic,27,M,H,F,transport/sell/furnish/etc marijuana,34.0598,-118.2941,1,3,6,23
2016-06-15,1915.0,Southeast,16,M,H,F,possession marijuana for sale,33.9593,-118.2586,0,0,4,19
2016-06-15,1800.0,Newton,41,M,B,F,transport/sell/furnish/etc marijuana,34.0286,-118.2545,2,16,4,10
2016-06-15,2235.0,Newton,32,M,H,F,transport/sell/furnish/etc marijuana,33.9774,-118.2783,0,0,3,12
2016-06-15,10.0,Foothill,28,M,H,F,possession marijuana for sale,34.2823,-118.4279,0,1,1,7
2016-06-15,1755.0,Newton,43,M,B,F,transport/sell/furnish/etc marijuana,34.0286,-118.2545,2,16,4,10
2016-06-15,1315.0,Harbor,24,M,O,F,possession marijuana for sale,33.7415,-118.2923,0,0,3,9
2016-06-15,1310.0,Harbor,22,M,H,F,possession marijuana for sale,33.7415,-118.2923,0,0,3,9
2016-06-15,1315.0,Harbor,24,M,H,F,possession marijuana for sale,33.7455,-118.2923,0,0,2,6
2016-06-15,1315.0,Harbor,23,M,H,F,possession marijuana for sale,33.7415,-118.2923,0,0,3,9
2016-06-15,1315.0,Harbor,26,F,H,F,possession marijuana for sale,33.7455,-118.2923,0,0,2,6
2016-06-15,1935.0,Wilshire,25,M,A,M,possess 28.5 grams or less of marijuana**,34.0782,-118.3695,1,4,1,6
2016-06-16,1800.0,Hollywood,28,M,B,F,possession marijuana for sale,34.1016,-118.3333,2,2,2,5
2016-06-16,1755.0,Hollywood,23,M,B,F,possession marijuana for sale,34.1034,-118.3325,2,2,1,3
2016-06-16,1745.0,Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3333,2,2,2,5
2016-06-16,2135.0,Olympic,22,M,H,F,transport/sell/furnish/etc marijuana,34.0672,-118.2954,0,2,5,25
2016-06-16,1535.0,Hollywood,44,M,W,F,possession marijuana for sale,34.0998,-118.3223,2,3,3,10
2016-06-16,630.0,Foothill,18,M,H,F,possession marijuana for sale,34.2094,-118.3703,1,1,0,5
2016-06-16,1540.0,Hollywood,30,M,B,F,transport/sell/furnish/etc marijuana,34.1006,-118.3417,0,5,2,4
2016-06-17,1900.0,West Valley,26,M,W,F,possession marijuana for sale,34.1775,-118.536,0,0,1,6
2016-06-17,1100.0,Central,43,M,B,M,possess 28.5 grams or less of marijuana,34.0435,-118.2427,4,8,0,6
2016-06-17,30.0,Olympic,23,M,H,I,possess 28.5 grams or less of marijuana,34.0561,-118.2941,0,3,7,21
2016-06-17,1430.0,Northeast,19,M,H,I,possess 28.5 grams or less of marijuana,34.0948,-118.2174,0,0,2,8
2016-06-17,1900.0,Pacific,25,M,H,I,possess 28.5 grams or less of marijuana,33.9913,-118.4751,2,3,1,3
2016-06-18,1205.0,Pacific,18,M,H,M,possess 28.5 grams or less of marijuana**,34.0033,-118.4439,0,0,5,7
2016-06-20,1820.0,Central,37,M,B,F,transport/sell/furnish/etc marijuana,34.0449,-118.2458,6,12,0,5
2016-06-20,2120.0,Pacific,55,M,W,I,possess 28.5 grams or less of marijuana,33.9883,-118.4727,1,3,1,4
2016-06-20,1825.0,Central,53,M,W,M,possess 28.5 grams or less of marijuana,34.0449,-118.2458,6,12,0,5
2016-06-20,845.0,Hollywood,27,M,W,F,possession marijuana for sale,34.0889,-118.3277,0,3,1,9
2016-06-21,1600.0,Hollywood,21,F,W,F,possession marijuana for sale,34.1018,-118.3005,2,3,1,9
2016-06-21,1600.0,77th Street,30,M,B,F,transport/sell/furnish/etc marijuana,33.9932,-118.3294,0,0,6,10
2016-06-22,815.0,Southeast,59,M,B,M,possess 28.5 grams or less of marijuana**,33.9528,-118.2803,0,2,5,19
2016-06-22,1400.0,Harbor,28,M,W,F,possession marijuana for sale,33.7412,-118.2924,0,0,3,9
2016-06-22,2010.0,Southeast,30,M,B,F,possession marijuana for sale,33.9393,-118.2695,1,2,4,17
2016-06-22,2010.0,Southeast,37,M,B,F,possession marijuana for sale,33.9393,-118.2695,1,2,4,17
2016-06-22,1400.0,Harbor,34,M,O,F,possession marijuana for sale,33.7412,-118.2924,0,0,3,9
2016-06-22,520.0,Newton,32,M,W,F,unlawfully plant/cultivate/etc marijuana,34.0227,-118.2301,2,9,0,6
2016-06-22,1400.0,Harbor,28,M,W,F,possession marijuana for sale,33.7412,-118.2924,0,0,3,9
2016-06-23,40.0,Hollywood,49,M,W,F,possession marijuana for sale,34.0864,-118.3059,4,5,1,12
2016-06-23,40.0,Hollywood,34,M,H,F,transport/sell/furnish/etc marijuana,34.0981,-118.3109,1,6,5,10
2016-06-23,2145.0,Mission,44,M,W,F,transport/sell/furnish/etc marijuana,34.2356,-118.472,0,0,3,12
2016-06-23,1700.0,Rampart,61,M,B,F,transport/sell/furnish/etc marijuana,34.0559,-118.2842,2,4,9,27
2016-06-23,1525.0,Southeast,38,M,B,F,possession marijuana for sale,33.9601,-118.2782,1,1,4,20
2016-06-23,1820.0,Topanga,33,M,B,F,possession marijuana for sale,34.2172,-118.5667,0,0,2,6
2016-06-23,2000.0,Pacific,27,M,W,I,possess 28.5 grams or less of marijuana,33.988,-118.4703,1,3,1,5
2016-06-24,800.0,West LA,31,M,W,M,poss of more than 28.5 grams of marijuana,34.0437,-118.443,1,6,1,5
2016-06-24,215.0,Olympic,24,M,H,I,possess 28.5 grams or less of marijuana,34.0436,-118.3076,1,1,1,12
2016-06-25,2210.0,Newton,23,M,B,F,possession marijuana for sale,33.9824,-118.2783,0,0,4,14
2016-06-25,2245.0,Foothill,43,M,B,F,possession marijuana for sale,34.2726,-118.4204,0,0,1,8
2016-06-25,630.0,Hollywood,38,M,B,F,transport/sell/furnish/etc marijuana,34.1016,-118.3295,2,2,1,11
2016-06-27,30.0,Hollywood,23,M,H,I,possess 28.5 grams or less of marijuana,34.0981,-118.3032,2,4,2,10
2016-06-27,1315.0,Wilshire,38,F,W,M,possess 28.5 grams or less of marijuana**,34.0872,-118.3614,3,9,5,7
2016-06-27,1810.0,Central,33,M,B,F,transport/sell/furnish/etc marijuana,34.0446,-118.245,4,11,0,5
2016-06-28,1835.0,Southeast,42,M,B,M,possess 28.5 grams or less of marijuana,33.9565,-118.2646,0,1,4,15
2016-06-28,2105.0,Hollywood,28,M,B,M,possess 28.5 grams or less of marijuana,34.108,-118.3659,0,0,0,2
2016-06-28,1010.0,Mission,34,M,H,F,possession marijuana for sale,34.3083,-118.4442,0,0,5,9
2016-06-28,1610.0,Hollywood,25,M,H,F,possession marijuana for sale,34.102,-118.3654,0,4,0,4
2016-06-28,1750.0,Topanga,26,M,H,F,possession marijuana for sale,34.2084,-118.5688,0,0,3,8
2016-06-28,1420.0,Wilshire,33,M,B,F,transport/sell/furnish/etc marijuana,34.0719,-118.3614,0,0,1,5
2016-06-28,1830.0,Topanga,36,M,O,F,possession marijuana for sale,34.2084,-118.5688,0,0,3,8
2016-06-28,1735.0,77th Street,21,M,H,F,transport/sell/furnish/etc marijuana,33.9633,-118.2783,1,1,2,18
2016-06-29,1415.0,Harbor,24,M,B,F,possession marijuana for sale,33.7798,-118.2656,0,0,1,6
2016-06-29,1400.0,Harbor,20,M,H,F,possession marijuana for sale,33.7797,-118.2687,0,0,2,7
2016-06-29,1400.0,Harbor,30,M,H,F,possession marijuana for sale,33.7797,-118.2676,0,0,2,7
2016-06-29,1000.0,West LA,24,F,H,F,possession marijuana for sale,34.0521,-118.3864,0,0,1,3
2016-06-29,1700.0,Van Nuys,39,M,W,F,unlawfully plant/cultivate/etc marijuana,34.1339,-118.4234,0,0,0,1
2016-06-29,2300.0,Harbor,29,M,O,F,transport/sell/furnish/etc marijuana,33.7577,-118.2884,0,0,0,5
2016-06-30,1640.0,Northeast,32,M,H,I,possess 28.5 grams or less of marijuana,34.1131,-118.2355,0,0,3,8
2016-06-30,835.0,Central,66,M,H,M,possess 28.5 grams or less of marijuana**,34.0442,-118.2439,4,11,0,5
2016-06-30,1505.0,N Hollywood,16,M,W,M,possess 28.5 grams or less of marijuana**,34.1904,-118.3997,0,3,2,5
2016-06-30,1000.0,Pacific,34,M,H,F,transport/sell/furnish/etc marijuana,33.944,-118.4073,0,1,0,0
2016-07-01,120.0,Southwest,56,M,B,F,possession marijuana for sale,34.0054,-118.3338,0,0,1,10
2016-07-01,2010.0,77th Street,19,M,B,I,possess 28.5 grams or less of marijuana,33.989,-118.3308,0,0,3,11
2016-07-01,2257.0,Pacific,25,M,B,F,transport/sell/furnish/etc marijuana,33.9428,-118.4054,0,0,0,0
2016-07-01,2257.0,Pacific,25,M,B,F,transport/sell/furnish/etc marijuana,33.9428,-118.4054,0,0,0,0
2016-07-02,1905.0,Pacific,39,M,B,M,possess 28.5 grams or less of marijuana**,33.9958,-118.4815,1,4,0,1
2016-07-02,850.0,Pacific,38,F,B,M,possess 28.5 grams or less of marijuana**,33.9433,-118.4072,0,0,0,0
2016-07-02,1130.0,Hollywood,52,M,W,M,possess 28.5 grams or less of marijuana,34.1016,-118.3387,0,5,2,4
2016-07-03,1810.0,Pacific,21,M,H,I,possess 28.5 grams or less of marijuana,33.9942,-118.4114,0,2,3,6
2016-07-05,300.0,Mission,48,M,H,F,possession marijuana for sale,34.2969,-118.4455,0,1,1,8
2016-07-05,1600.0,77th Street,23,M,H,F,transport/sell/furnish/etc marijuana,33.9997,-118.2849,0,2,4,16
2016-07-05,1555.0,77th Street,24,M,B,F,transport/sell/furnish/etc marijuana,33.9983,-118.2827,0,1,2,19
2016-07-05,1600.0,77th Street,23,M,B,F,transport/sell/furnish/etc marijuana,33.9997,-118.2849,0,2,4,16
2016-07-05,2355.0,Southeast,16,F,H,F,possession marijuana for sale,33.9406,-118.2358,0,0,6,16
2016-07-05,2130.0,Foothill,32,M,W,F,possession marijuana for sale,34.2542,-118.4095,0,0,0,4
2016-07-05,1550.0,Hollenbeck,20,M,H,F,possession marijuana for sale,34.0867,-118.1768,0,0,2,6
2016-07-05,1315.0,Pacific,36,M,W,M,possess 28.5 grams or less of marijuana**,33.9813,-118.4664,0,1,1,3
2016-07-06,2145.0,Hollywood,21,M,O,F,unlawfully plant/cultivate/etc marijuana,34.0871,-118.3244,0,5,2,8
2016-07-06,1535.0,West LA,25,M,H,F,possession marijuana for sale,34.0495,-118.3805,0,0,1,5
2016-07-06,300.0,Topanga,16,M,H,M,possess 28.5 grams or less of marijuana,34.1938,-118.6059,0,1,2,6
2016-07-07,15.0,Mission,27,M,H,M,possess 28.5 grams or less of marijuana**,34.2355,-118.4676,0,0,5,15
2016-07-07,15.0,Mission,22,M,H,M,possess 28.5 grams or less of marijuana**,34.2355,-118.4676,0,0,5,15
2016-07-07,1900.0,Foothill,37,M,O,F,possession marijuana for sale,34.209,-118.3543,1,2,0,2
2016-07-07,1840.0,Northeast,20,M,B,F,transport/sell/furnish/etc marijuana,34.0909,-118.2917,0,4,3,9
2016-07-09,1325.0,Central,55,M,B,F,transport/sell/furnish/etc marijuana,34.0449,-118.2458,6,12,0,5
2016-07-10,2320.0,Newton,20,M,H,M,possess 28.5 grams or less of marijuana,33.9939,-118.2478,0,0,4,13
2016-07-10,800.0,West LA,36,M,B,M,possess 28.5 grams or less of marijuana,34.0387,-118.4366,5,6,0,6
2016-07-10,10.0,77th Street,31,M,B,F,possession marijuana for sale,33.9737,-118.2783,0,1,3,12
2016-07-10,10.0,77th Street,35,M,B,F,possession marijuana for sale,33.9737,-118.2783,0,1,3,12
2016-07-11,1445.0,Pacific,51,M,W,M,possess 28.5 grams or less of marijuana**,33.9449,-118.4059,0,1,0,0
2016-07-11,1000.0,West LA,24,M,H,I,possess 28.5 grams or less of marijuana,34.0462,-118.4361,3,6,1,4
2016-07-11,1115.0,Hollywood,28,M,H,M,possess 28.5 grams or less of marijuana**,34.1006,-118.3417,0,5,2,4
2016-07-12,1200.0,Mission,23,F,H,I,possess 28.5 grams or less of marijuana,34.2355,-118.4676,0,0,5,15
2016-07-12,350.0,Hollywood,18,M,H,M,possess 28.5 grams or less of marijuana,34.0886,-118.3027,3,6,2,15
2016-07-12,2233.0,Wilshire,25,M,B,I,possess 28.5 grams or less of marijuana,34.0399,-118.3311,0,0,3,12
2016-07-13,930.0,Pacific,24,F,W,F,possession marijuana for sale,33.942,-118.4095,0,0,0,0
2016-07-13,1700.0,Harbor,22,M,H,F,possession marijuana for sale,33.7315,-118.2924,0,0,5,7
2016-07-13,2040.0,77th Street,38,M,H,F,possession marijuana for sale,34.0017,-118.2979,1,1,4,14
2016-07-13,1700.0,Harbor,24,M,H,F,possession marijuana for sale,33.7315,-118.2924,0,0,5,7
2016-07-14,2040.0,N Hollywood,45,M,B,F,possession marijuana for sale,34.2026,-118.4247,0,0,0,6
2016-07-14,2255.0,Foothill,30,F,H,F,transport/sell/furnish/etc marijuana,34.2636,-118.44,0,0,2,6
2016-07-14,1755.0,Topanga,55,M,W,F,possession marijuana for sale,34.172,-118.6146,0,0,0,1
2016-07-14,30.0,Southwest,50,M,B,F,possession marijuana for sale,34.0334,-118.3523,1,3,2,9
2016-07-14,1130.0,Foothill,42,M,W,F,possession marijuana for sale,34.2411,-118.3672,1,1,0,2
2016-07-16,140.0,Foothill,31,M,H,F,transport/sell/furnish/etc marijuana,34.2249,-118.3846,0,0,0,3
2016-07-16,1508.0,Pacific,46,M,B,M,possess 28.5 grams or less of marijuana**,33.9853,-118.4723,1,2,1,3
2016-07-17,440.0,Northeast,24,M,H,F,transport/sell/furnish/etc marijuana,34.1201,-118.2289,0,0,1,5
2016-07-17,245.0,Southeast,23,M,B,F,transport/sell/furnish/etc marijuana,33.9528,-118.2893,0,2,4,14
2016-07-17,500.0,Topanga,19,M,O,I,possess 28.5 grams or less of marijuana,34.201,-118.5977,0,0,4,7
2016-07-18,1815.0,Olympic,22,M,H,M,possess 28.5 grams or less of marijuana,34.0763,-118.3055,0,4,4,9
2016-07-18,1250.0,Topanga,35,F,W,I,possess 28.5 grams or less of marijuana,34.1702,-118.5729,0,0,2,5
2016-07-19,1510.0,Central,47,M,B,F,transport/sell/furnish/etc marijuana,34.0464,-118.248,6,12,0,6
2016-07-19,1400.0,Harbor,39,M,O,F,possession marijuana for sale,33.7433,-118.2923,0,0,3,9
2016-07-20,1725.0,Pacific,28,M,B,F,transport/sell/furnish/etc marijuana,33.9853,-118.4723,1,2,1,3
2016-07-20,1630.0,Pacific,51,M,B,F,transport/sell/furnish/etc marijuana,33.9864,-118.4732,1,2,1,3
2016-07-20,1900.0,Pacific,32,M,W,F,transport/sell/furnish/etc marijuana,33.988,-118.4703,1,3,1,5
2016-07-20,1530.0,Olympic,42,F,W,F,possession marijuana for sale,34.0835,-118.3069,4,4,1,12
2016-07-20,1530.0,Olympic,26,M,H,F,possession marijuana for sale,34.0835,-118.3069,4,4,1,12
2016-07-20,1530.0,Olympic,30,M,H,F,possession marijuana for sale,34.0835,-118.3069,4,4,1,12
2016-07-20,1530.0,Olympic,49,F,W,F,possession marijuana for sale,34.0835,-118.3069,4,4,1,12
2016-07-20,1530.0,Olympic,25,M,H,F,possession marijuana for sale,34.0835,-118.3069,4,4,1,12
2016-07-20,1530.0,Olympic,54,F,W,F,possession marijuana for sale,34.0835,-118.3069,4,4,1,12
2016-07-20,2230.0,Olympic,22,M,H,F,possession marijuana for sale,34.0835,-118.3069,4,4,1,12
2016-07-20,1430.0,Hollywood,22,M,B,M,possess 28.5 grams or less of marijuana,34.0992,-118.3414,0,5,2,4
2016-07-20,1400.0,Harbor,19,F,B,F,possession marijuana for sale,33.7547,-118.3011,0,0,1,6
2016-07-20,1400.0,Devonshire,28,M,W,F,possession marijuana for sale,34.287,-118.507,0,0,1,3
2016-07-20,1030.0,Pacific,24,M,B,F,possession marijuana for sale,33.9433,-118.4072,0,0,0,0
2016-07-21,2350.0,Hollywood,33,F,O,M,possess 28.5 grams or less of marijuana,34.1016,-118.332,2,2,2,6
2016-07-21,1805.0,Southeast,19,M,B,F,transport/sell/furnish/etc marijuana,33.9374,-118.2739,1,2,4,15
2016-07-21,950.0,Newton,38,M,H,F,unlawfully plant/cultivate/etc marijuana,33.9845,-118.2589,0,2,3,15
2016-07-21,945.0,Newton,29,M,H,F,unlawfully plant/cultivate/etc marijuana,33.9845,-118.2589,0,2,3,15
2016-07-21,1500.0,Central,39,M,B,F,transport/sell/furnish/etc marijuana,34.0474,-118.2496,6,12,1,6
2016-07-21,1805.0,Southeast,34,M,B,F,transport/sell/furnish/etc marijuana,33.9374,-118.2739,1,2,4,15
2016-07-21,700.0,West Valley,49,M,O,F,unlawfully plant/cultivate/etc marijuana,34.1698,-118.5308,1,1,0,6
2016-07-22,1445.0,Olympic,51,M,B,F,possession marijuana for sale,34.0763,-118.3045,0,5,4,9
2016-07-22,2030.0,Pacific,26,M,W,F,transport/sell/furnish/etc marijuana,33.9984,-118.4527,0,2,3,8
2016-07-22,1445.0,Olympic,33,M,B,F,possession marijuana for sale,34.0763,-118.3045,0,5,4,9
2016-07-22,1930.0,Newton,22,M,H,F,transport/sell/furnish/etc marijuana,34.0146,-118.268,1,4,9,20
2016-07-23,2225.0,Rampart,39,F,H,M,possess 28.5 grams or less of marijuana**,34.0529,-118.2776,1,4,7,24
2016-07-24,1830.0,Southeast,26,M,H,F,transport/sell/furnish/etc marijuana,33.9431,-118.2307,0,0,5,20
2016-07-24,2330.0,West Valley,39,M,O,F,transport/sell/furnish/etc marijuana,34.1866,-118.536,0,0,2,7
2016-07-24,2330.0,West Valley,34,F,H,F,transport/sell/furnish/etc marijuana,34.1866,-118.536,0,0,2,7
2016-07-25,2030.0,Van Nuys,24,M,B,M,poss of more than 28.5 grams of marijuana,34.1857,-118.4487,0,1,4,8
